"country","code","age","lx","lx_sum","lx_per"
"Belarus","BLR",80,9886.60789036983,69034.827,0.143211887680545
"Belarus","BLR",81,9222.72850134011,69034.827,0.133595301127359
"Belarus","BLR",82,8558.81275223648,69034.827,0.123978187882422
"Belarus","BLR",83,7894.78792291115,69034.827,0.114359494562232
"Belarus","BLR",84,7230.54493314242,69034.827,0.104737641091538
"Belarus","BLR",85,6565.9383426347,69034.827,0.0951105207033357
"Belarus","BLR",86,5900.78635101847,69034.827,0.085475499938871
"Belarus","BLR",87,5238.30497790596,69034.827,0.0758791642645235
"Belarus","BLR",88,4585.10806289115,69034.827,0.0664173180718067
"Belarus","BLR",89,3951.20726554972,69034.827,0.0572349846773676
"Belarus","BLR",90,3350.01206543912,15076.863,0.222195563191038
"Belarus","BLR",91,2798.32976209852,15076.863,0.185604244205079
"Belarus","BLR",92,2306.28109532532,15076.863,0.152968233201119
"Belarus","BLR",93,1877.30024517515,15076.863,0.124515308335371
"Belarus","BLR",94,1508.13483196189,15076.863,0.100029749687444
"Belarus","BLR",95,1188.84591625764,15076.863,0.0788523392603382
"Belarus","BLR",96,902.807998892725,15076.863,0.0598803609804457
"Belarus","BLR",97,636.720680531412,15076.863,0.0422316419888814
"Belarus","BLR",98,380.6086616719,15076.863,0.0252445526414812
"Belarus","BLR",99,127.821742646322,15076.863,0.00847800650880239
"Benin","BEN",80,6413.96079281973,40075.811,0.160045689226844
"Benin","BEN",81,5854.0779333653,40075.811,0.146075095856832
"Benin","BEN",82,5295.67996107495,40075.811,0.132141554442278
"Benin","BEN",83,4741.73665027683,40075.811,0.118319168894095
"Benin","BEN",84,4196.70266246318,40075.811,0.104719095078654
"Benin","BEN",85,3666.51754629031,40075.811,0.0914895408177843
"Benin","BEN",86,3158.60573757862,40075.811,0.0788157658887707
"Benin","BEN",87,2679.72899327933,40075.811,0.0668664944367397
"Benin","BEN",88,2235.98639147454,40075.811,0.0557939149746599
"Benin","BEN",89,1832.8143313772,40075.811,0.0457336803833415
"Benin","BEN",90,1474.98653333112,5800.139,0.254301928510872
"Benin","BEN",91,1166.61403881094,5800.139,0.201135531202087
"Benin","BEN",92,908.67858553739,5800.139,0.156664967087408
"Benin","BEN",93,699.032607477235,5800.139,0.120519975034604
"Benin","BEN",94,532.399234843314,5800.139,0.0917907717113873
"Benin","BEN",95,400.372294094524,5800.139,0.0690280515854058
"Benin","BEN",96,291.416307935822,5800.139,0.0502429869242482
"Benin","BEN",97,196.302894531172,5800.139,0.0338445155419848
"Benin","BEN",98,108.110767503548,5800.139,0.0186393407991684
"Benin","BEN",99,22.2257359349337,5800.139,0.00383193160283464
"Bhutan","BTN",80,9271.78336177805,69024.438,0.134326097110389
"Bhutan","BTN",81,8742.41567875094,69024.438,0.126656817962805
"Bhutan","BTN",82,8213.17499674197,69024.438,0.118989378758027
"Bhutan","BTN",83,7684.3153177874,69024.438,0.111327459381667
"Bhutan","BTN",84,7156.21764494163,69024.438,0.103676579662143
"Bhutan","BTN",85,6629.38998227721,69024.438,0.0960440993706781
"Bhutan","BTN",86,6104.46733488481,69024.438,0.0884392182213032
"Bhutan","BTN",87,5583.52434278164,69024.438,0.08089199281538
"Bhutan","BTN",88,5070.07528091152,69024.438,0.073453336641604
"Bhutan","BTN",89,4569.07405914481,69024.438,0.0661950200760028
"Bhutan","BTN",90,4086.91422227845,23680.098,0.172588568775283
"Bhutan","BTN",91,3631.42895003594,23680.098,0.15335362843667
"Bhutan","BTN",92,3207.19114923325,23680.098,0.135438254910653
"Bhutan","BTN",93,2815.51345377882,23680.098,0.118897880143014
"Bhutan","BTN",94,2454.44822467354,23680.098,0.103650256205593
"Bhutan","BTN",95,2118.78755001077,23680.098,0.0894754552962902
"Bhutan","BTN",96,1800.06324497635,23680.098,0.0760158697390674
"Bhutan","BTN",97,1491.50076171893,23680.098,0.062985413393092
"Bhutan","BTN",98,1188.01918935002,23680.098,0.0501695216527406
"Bhutan","BTN",99,886.231253943939,23680.098,0.037425151447597
"Bolivia (Plurinational State of)","BOL",80,9942.54632272116,78117.869,0.127276210296023
"Bolivia (Plurinational State of)","BOL",81,9480.75297187241,78117.869,0.12136471582286
"Bolivia (Plurinational State of)","BOL",82,9018.19447316089,78117.869,0.115443426563017
"Bolivia (Plurinational State of)","BOL",83,8553.34053086103,78117.869,0.109492752943133
"Bolivia (Plurinational State of)","BOL",84,8083.89570138452,78117.869,0.103483310603167
"Bolivia (Plurinational State of)","BOL",85,7606.79939328024,78117.869,0.0973759203963979
"Bolivia (Plurinational State of)","BOL",86,7118.22586723432,78117.869,0.0911216083894239
"Bolivia (Plurinational State of)","BOL",87,6617.35107741776,78117.869,0.0847098258327779
"Bolivia (Plurinational State of)","BOL",88,6106.35267148646,78117.869,0.0781684491609271
"Bolivia (Plurinational State of)","BOL",89,5590.40999058123,78117.869,0.0715637799922733
"Bolivia (Plurinational State of)","BOL",90,5077.70406932777,30946.865,0.164078140688169
"Bolivia (Plurinational State of)","BOL",91,4579.41763583668,30946.865,0.147976786528674
"Bolivia (Plurinational State of)","BOL",92,4103.02547483711,30946.865,0.132582911866424
"Bolivia (Plurinational State of)","BOL",93,3652.29442767672,30946.865,0.118018236344028
"Bolivia (Plurinational State of)","BOL",94,3227.28339232173,30946.865,0.10428466315802
"Bolivia (Plurinational State of)","BOL",95,2824.34332335688,30946.865,0.0912642790588604
"Bolivia (Plurinational State of)","BOL",96,2436.11723198546,30946.865,0.0787193543509322
"Bolivia (Plurinational State of)","BOL",97,2056.7195271701,30946.865,0.066459705277743
"Bolivia (Plurinational State of)","BOL",98,1681.73601563277,30946.865,0.0543426940219234
"Bolivia (Plurinational State of)","BOL",99,1308.22390185479,30946.865,0.0422732287052272
"Bosnia and Herzegovina","BIH",80,11241.5747079714,79133.732,0.14205793691079
"Bosnia and Herzegovina","BIH",81,10503.8608297077,79133.732,0.132735567554273
"Bosnia and Herzegovina","BIH",82,9765.92053443348,79133.732,0.123410337003106
"Bosnia and Herzegovina","BIH",83,9027.30098812789,79133.732,0.114076522867996
"Bosnia and Herzegovina","BIH",84,8287.32293975954,79133.732,0.104725541565
"Bosnia and Herzegovina","BIH",85,7545.08072128659,79133.732,0.0953459483155248
"Bosnia and Herzegovina","BIH",86,6799.44224765671,79133.732,0.0859234371463324
"Bosnia and Herzegovina","BIH",87,6053.54576511378,79133.732,0.0764976655607975
"Bosnia and Herzegovina","BIH",88,5314.79985119783,79133.732,0.0671622545389093
"Bosnia and Herzegovina","BIH",89,4594.88341474509,79133.732,0.0580647885372712
"Bosnia and Herzegovina","BIH",90,3909.74569588794,18032.455,0.216817160829623
"Bosnia and Herzegovina","BIH",91,3279.60626605497,18032.455,0.181872422033216
"Bosnia and Herzegovina","BIH",92,2716.82328511378,18032.455,0.150662973239849
"Bosnia and Herzegovina","BIH",93,2225.893501371,18032.455,0.123438184172427
"Bosnia and Herzegovina","BIH",94,1803.45225157231,18032.455,0.100011465525482
"Bosnia and Herzegovina","BIH",95,1438.27346090241,18032.455,0.0797602689651747
"Bosnia and Herzegovina","BIH",96,1111.26964298504,18032.455,0.0616260871292921
"Bosnia and Herzegovina","BIH",97,807.170808719191,18032.455,0.0447621141280647
"Bosnia and Herzegovina","BIH",98,514.524466279097,18032.455,0.0285332455441645
"Bosnia and Herzegovina","BIH",99,225.695621114256,18032.455,0.0125160784327068
"Botswana","BWA",80,8636.87544634281,57950.159,0.149039719569066
"Botswana","BWA",81,8004.60721135617,57950.159,0.13812916736529
"Botswana","BWA",82,7372.27145818631,57950.159,0.127217450053697
"Botswana","BWA",83,6739.73315046678,57950.159,0.116302237418655
"Botswana","BWA",84,6106.78973364792,57950.159,0.105380034136713
"Botswana","BWA",85,5473.17113499685,57950.159,0.0944461797766051
"Botswana","BWA",86,4838.53976359745,57950.159,0.0834948487992492
"Botswana","BWA",87,4206.63096330669,57950.159,0.0725904990753639
"Botswana","BWA",88,3585.25301275462,57950.159,0.0618678718854701
"Botswana","BWA",89,2986.28712534439,57950.159,0.0515319919198909
"Botswana","BWA",90,2425.68744925223,9232.12,0.262744358744495
"Botswana","BWA",91,1923.48106742743,9232.12,0.208346627581469
"Botswana","BWA",92,1491.75174782281,9232.12,0.161582794398557
"Botswana","BWA",93,1134.63994339468,9232.12,0.122901342637951
"Botswana","BWA",94,848.342792102848,9232.12,0.091890355855735
"Botswana","BWA",95,621.114116910605,9232.12,0.0672775177218889
"Botswana","BWA",96,433.26442578476,9232.12,0.04693011202029
"Botswana","BWA",97,269.042125098753,9232.12,0.0291419657780394
"Botswana","BWA",98,116.633519632665,9232.12,0.0126334492654629
"Botswana","BWA",99,-31.8371874267829,9232.12,-0.00344852400388891
"Brazil","BRA",80,11005.382405909,84426.066,0.130355267363861
"Brazil","BRA",81,10445.1893428611,84426.066,0.123719958038328
"Brazil","BRA",82,9884.3636417624,84426.066,0.117077155315544
"Brazil","BRA",83,9321.64002651148,84426.066,0.110411872401013
"Brazil","BRA",84,8755.12058295605,84426.066,0.103701629102984
"Brazil","BRA",85,8182.27475889314,84426.066,0.0969164518324606
"Brazil","BRA",86,7599.93936406898,84426.066,0.0900188736031948
"Brazil","BRA",87,7008.22233752479,84426.066,0.0830101729189276
"Brazil","BRA",88,6410.50274759682,84426.066,0.0759303737733891
"Brazil","BRA",89,5813.43079191627,84426.066,0.068858245650298
"Brazil","BRA",90,5226.92779740936,30612.121,0.170746999118727
"Brazil","BRA",91,4664.18622029728,30612.121,0.152364033197741
"Brazil","BRA",92,4133.7541723635,30612.121,0.135036516168334
"Brazil","BRA",93,3639.53542095377,30612.121,0.118891971613263
"Brazil","BRA",94,3180.7893889761,30612.121,0.103906207249609
"Brazil","BRA",95,2752.13115490077,30612.121,0.0899033149287751
"Brazil","BRA",96,2343.53145276033,30612.121,0.0765556706364884
"Brazil","BRA",97,1946.96686978083,30612.121,0.06360117516133
"Brazil","BRA",98,1556.4198463818,30612.121,0.0508432540947359
"Brazil","BRA",99,1167.87867617626,30612.121,0.0381508578309964
"Burkina Faso","BFA",80,5314.11087541331,28988.082,0.183320541021421
