county,code,Variant,Time,MidPeriod,SexID,Sex,AgeGrp,AgeGrpStart,AgeGrpSpan,mx,qx,px,lx,dx,Lx,Sx,Tx,ex,ax
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00473912,0.02342688,0.97657312,90009.288,2108.637,444942.25,0.97427756,3163465.1,35.146,2.579391
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00574767,0.02834562,0.97165438,87900.651,2491.598,433497.25,0.96724546,2718522.9,30.9272,2.589498
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00771309,0.03786582,0.96213418,85409.052,3234.084,419298.25,0.95665115,2285025.6,26.7539,2.604571
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01025605,0.05006304,0.94993696,82174.969,4113.929,401122.15,0.93807068,1865727.4,22.7043,2.629348
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,60-64,60,5,0.0159005,0.07664586,0.92335414,78061.04,5983.055,376280.93,0.90372035,1464605.2,18.7623,2.656002
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02542371,0.11994509,0.88005491,72077.985,8645.4,340052.73,0.84856097,1088324.3,15.0993,2.647629
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,70-74,70,5,0.04164606,0.18944837,0.81055163,63432.584,12017.2,288555.48,0.76363021,748271.54,11.7963,2.619458
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,75-79,75,5,0.0684116,0.29318997,0.70681003,51415.385,15074.475,220349.68,0.64225508,459716.07,8.9412,2.563614
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,80-84,80,5,0.112019,0.43623034,0.56376966,36340.91,15853.007,141520.7,0.48996872,239366.39,6.5867,2.465222
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,85-89,85,5,0.17746972,0.60064118,0.39935882,20487.902,12305.878,69340.717,0.33381527,97845.688,4.7758,2.310326
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,90-94,90,5,0.26482398,0.74918843,0.25081157,8182.025,6129.878,23146.99,0.20566459,28504.971,3.4839,2.102205
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,95-99,95,5,0.36856835,0.85499533,0.14500467,2052.146,1754.576,4760.516,0.11150937,5357.981,2.6109,1.865216
Ethiopia,ETH,Medium,2025-2030,2028,3,Total,100+,100,-1,0.49805554,,,297.571,297.571,597.465,,597.465,2.0078,2.007808
Fiji,FJI,Medium,2025-2030,2028,3,Total,0,0,1,0.01640149,0.01616125,0.98383875,100000,1616.125,98535.267,0.98240257,6862990.1,68.6299,0.093676
Fiji,FJI,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00090396,0.00360787,0.99639213,98383.875,354.956,392666.02,0.99638573,6764454.9,68.7557,1.550453
Fiji,FJI,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00058734,0.00293238,0.99706762,98028.919,287.458,489425.95,0.99724926,6371788.8,64.9991,2.5
Fiji,FJI,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00054866,0.00273977,0.99726023,97741.461,267.789,488079.66,0.99573766,5882362.9,60.1829,2.656213
Fiji,FJI,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00125001,0.0062325,0.9937675,97473.672,607.504,485999.3,0.99224509,5394283.2,55.3409,2.74642
Fiji,FJI,Medium,2025-2030,2028,3,Total,20-24,20,5,0.0018131,0.00902619,0.99097381,96866.168,874.332,482230.42,0.99036533,4908283.9,50.6708,2.597688
Fiji,FJI,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00203437,0.01012153,0.98987847,95991.835,971.585,477584.29,0.98903153,4426053.5,46.1086,2.555652
Fiji,FJI,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00241697,0.01201475,0.98798525,95020.251,1141.645,472345.92,0.98632458,3948469.2,41.554,2.586521
Fiji,FJI,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00315712,0.01566766,0.98433234,93878.606,1470.859,465886.39,0.98164364,3476123.3,37.0279,2.615923
Fiji,FJI,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00435147,0.02153581,0.97846419,92407.748,1990.075,457334.41,0.97400622,3010236.9,32.5756,2.636107
Fiji,FJI,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00633753,0.03122213,0.96877787,90417.672,2823.032,445446.56,0.96191964,2552902.5,28.2346,2.647282
Fiji,FJI,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00940124,0.04598774,0.95401226,87594.64,4028.28,428483.8,0.94427701,2107455.9,24.0592,2.644303
Fiji,FJI,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01391764,0.06738574,0.93261426,83566.361,5631.181,404607.4,0.91503544,1678972.1,20.0915,2.651575
Fiji,FJI,Medium,2025-2030,2028,3,Total,60-64,60,5,0.02236684,0.10625337,0.89374663,77935.179,8280.876,370230.11,0.86636319,1274364.7,16.3516,2.651723
Fiji,FJI,Medium,2025-2030,2028,3,Total,65-69,65,5,0.03605686,0.16603961,0.83396039,69654.304,11565.374,320753.74,0.79503375,904134.63,12.9803,2.620675
Fiji,FJI,Medium,2025-2030,2028,3,Total,70-74,70,5,0.05724783,0.25131763,0.74868237,58088.93,14598.772,255010.05,0.69535679,583380.89,10.0429,2.572768
Fiji,FJI,Medium,2025-2030,2028,3,Total,75-79,75,5,0.09063713,0.3695559,0.6304441,43490.158,16072.045,177322.97,0.5620375,328370.84,7.5505,2.503254
Fiji,FJI,Medium,2025-2030,2028,3,Total,80-84,80,5,0.14393732,0.52319807,0.47680193,27418.113,14345.104,99662.159,0.40168451,151047.87,5.5091,2.390858
Fiji,FJI,Medium,2025-2030,2028,3,Total,85-89,85,5,0.22641218,0.69332936,0.30667064,13073.009,9063.901,40032.746,0.24802013,51385.715,3.9307,2.205144
Fiji,FJI,Medium,2025-2030,2028,3,Total,90-94,90,5,0.33493523,0.82949803,0.17050197,4009.108,3325.547,9928.927,0.13387249,11352.969,2.8318,1.95791
Fiji,FJI,Medium,2025-2030,2028,3,Total,95-99,95,5,0.46973791,0.91342335,0.08657665,683.561,624.38,1329.21,0.06659386,1424.043,2.0833,1.654934
Fiji,FJI,Medium,2025-2030,2028,3,Total,100+,100,-1,0.62405195,,,59.18,59.18,94.833,,94.833,1.6024,1.602431
Gabon,GAB,Medium,2025-2030,2028,3,Total,0,0,1,0.0284612,0.02777096,0.97222904,100000,2777.096,97574.83,0.96792338,6788057.8,67.8806,0.126725
Gabon,GAB,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.0026165,0.01039858,0.98960142,97222.904,1010.98,386386.86,0.99117396,6690482.9,68.8159,1.522446
Gabon,GAB,Medium,2025-2030,2028,3,Total,9-May,5,5,0.0011419,0.00569324,0.99430676,96211.924,547.758,479690.22,0.9951342,6304096.1,65.523,2.5
Gabon,GAB,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00082073,0.00409537,0.99590463,95664.166,391.78,477356.15,0.99474141,5824405.9,60.8839,2.537695
Gabon,GAB,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00137966,0.00687633,0.99312367,95272.386,655.124,474845.92,0.99147276,5347049.7,56.1238,2.685929
Gabon,GAB,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00203134,0.01010755,0.98989245,94617.261,956.349,470796.8,0.98905278,4872203.8,51.4938,2.605992
Gabon,GAB,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00234178,0.01164233,0.98835767,93660.912,1090.431,465642.88,0.98739051,4401407,46.993,2.559057
Gabon,GAB,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00276098,0.013713,0.986287,92570.481,1269.419,459771.36,0.98479889,3935764.1,42.5164,2.572872
Gabon,GAB,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00341543,0.0169379,0.9830621,91301.062,1546.448,452782.33,0.98067212,3475992.7,38.0718,2.592559
Gabon,GAB,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00445499,0.02203958,0.97796042,89754.614,1978.154,444031.01,0.9748762,3023210.4,33.6831,2.602784
Gabon,GAB,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00584869,0.0288432,0.9711568,87776.46,2531.754,432875.26,0.96475252,2579179.4,29.3835,2.627322
Gabon,GAB,Medium,2025-2030,2028,3,Total,50-54,50,5,0.0087029,0.04263589,0.95736411,85244.706,3634.484,417617.5,0.95005078,2146304.1,25.1782,2.632118
Gabon,GAB,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01203013,0.05848591,0.94151409,81610.222,4773.048,396757.83,0.9276314,1728686.6,21.1822,2.633949
Gabon,GAB,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01866989,0.08942754,0.91057246,76837.174,6871.36,368045.03,0.8877651,1331928.8,17.3344,2.650997
Gabon,GAB,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02993109,0.13977697,0.86022303,69965.815,9779.61,326737.53,0.82427125,963883.78,13.7765,2.638807
Gabon,GAB,Medium,2025-2030,2028,3,Total,70-74,70,5,0.04903321,0.21941311,0.78058689,60186.205,13205.642,269320.35,0.72696294,637146.25,10.5863,2.606275
Gabon,GAB,Medium,2025-2030,2028,3,Total,75-79,75,5,0.08139806,0.33921676,0.66078324,46980.563,15936.594,195785.92,0.58572828,367825.9,7.8293,2.545467
Gabon,GAB,Medium,2025-2030,2028,3,Total,80-84,80,5,0.13765073,0.50848592,0.49151408,31043.969,15785.421,114677.35,0.40536515,172039.98,5.5418,2.431649
Gabon,GAB,Medium,2025-2030,2028,3,Total,85-89,85,5,0.23224105,0.70753809,0.29246191,15258.548,10796.004,46486.2,0.21480039,57362.637,3.7594,2.239114
Gabon,GAB,Medium,2025-2030,2028,3,Total,90-94,90,5,0.39449109,0.88270138,0.11729862,4462.544,3939.094,9985.254,0.08560074,10876.437,2.4373,1.870482
Gabon,GAB,Medium,2025-2030,2028,3,Total,95-99,95,5,0.57894161,0.94535731,0.05464269,523.45,494.848,854.745,0.04088651,891.183,1.7025,1.438284
Gabon,GAB,Medium,2025-2030,2028,3,Total,100+,100,-1,0.78498413,,,28.603,28.603,36.437,,36.437,1.2739,1.273911
Gambia,GMB,Medium,2025-2030,2028,3,Total,0,0,1,0.03430383,0.03332385,0.96667615,100000,3332.385,97143.256,0.95913789,6468766.5,64.6877,0.142733
Gambia,GMB,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00445699,0.01763223,0.98236777,96667.615,1704.466,382425.69,0.98502686,6371623.2,65.9127,1.509618
Gambia,GMB,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00205547,0.01022482,0.98977518,94963.149,970.981,472388.29,0.99175792,5989197.5,63.0686,2.5
Gambia,GMB,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00124298,0.00619549,0.99380451,93992.168,582.328,468494.83,0.99247136,5516809.2,58.6944,2.482502
Gambia,GMB,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00191352,0.00952495,0.99047505,93409.84,889.724,464967.7,0.98837388,5048314.4,54.0448,2.66051
Gambia,GMB,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00273763,0.01359823,0.98640177,92520.116,1258.11,459561.93,0.98574338,4583346.7,49.5389,2.584749
Gambia,GMB,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00295386,0.01466251,0.98533749,91262.006,1338.13,453010.13,0.98451473,4123784.8,45.1862,2.533947
Gambia,GMB,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00331871,0.01645979,0.98354021,89923.876,1480.128,445995.15,0.98222799,3670774.7,40.8209,2.551403
Gambia,GMB,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00390805,0.01935686,0.98064314,88443.748,1711.993,438068.92,0.97822892,3224779.5,36.4614,2.576027
Gambia,GMB,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00497083,0.02456029,0.97543971,86731.755,2130.157,428531.68,0.97223671,2786710.6,32.1302,2.593093
Gambia,GMB,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00642112,0.03162185,0.96837815,84601.598,2675.259,416634.23,0.96201745,2358178.9,27.8739,2.617519
Gambia,GMB,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00931744,0.04558386,0.95441614,81926.339,3734.518,400809.41,0.94511882,1941544.7,23.6987,2.637637
Gambia,GMB,Medium,2025-2030,2028,3,Total,55-59,55,5,0.0136457,0.06610871,0.93389129,78191.821,5169.16,378812.51,0.91659867,1540735.3,19.7046,2.650181
Gambia,GMB,Medium,2025-2030,2028,3,Total,60-64,60,5,0.0219598,0.10441772,0.89558228,73022.661,7624.86,347219.04,0.86895964,1161922.8,15.9118,2.653169
Gambia,GMB,Medium,2025-2030,2028,3,Total,65-69,65,5,0.03545384,0.16356988,0.83643012,65397.801,10697.11,301719.33,0.79117283,814703.71,12.4577,2.637711
Gambia,GMB,Medium,2025-2030,2028,3,Total,70-74,70,5,0.06062835,0.26458024,0.73541976,54700.691,14472.722,238712.14,0.67008552,512984.38,9.378,2.596077
Gambia,GMB,Medium,2025-2030,2028,3,Total,75-79,75,5,0.10309833,0.40994752,0.59005248,40227.969,16491.356,159957.55,0.50892976,274272.24,6.8179,2.502795
Gambia,GMB,Medium,2025-2030,2028,3,Total,80-84,80,5,0.17228711,0.59087637,0.40912363,23736.613,14025.403,81407.157,0.33464778,114314.69,4.816,2.342258
Gambia,GMB,Medium,2025-2030,2028,3,Total,85-89,85,5,0.27080309,0.75968027,0.24031973,9711.209,7377.414,27242.724,0.18939663,32907.536,3.3886,2.111004
Gambia,GMB,Medium,2025-2030,2028,3,Total,90-94,90,5,0.39724905,0.87825963,0.12174037,2333.795,2049.678,5159.68,0.09290198,5664.812,2.4273,1.824235
Gambia,GMB,Medium,2025-2030,2028,3,Total,95-99,95,5,0.55519518,0.93669044,0.06330956,284.117,266.13,479.344,0.0510505,505.132,1.7779,1.463226
Gambia,GMB,Medium,2025-2030,2028,3,Total,100+,100,-1,0.69752849,,,17.987,17.987,25.787,,25.787,1.4336,1.433633
Georgia,GEO,Medium,2025-2030,2028,3,Total,0,0,1,0.00679843,0.0067556,0.9932444,100000,675.56,99370.016,0.99304447,7496579,74.9658,0.067464
Georgia,GEO,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00015099,0.00060373,0.99939627,99324.44,59.965,397152.22,0.99919374,7397209,74.4752,1.572886
Georgia,GEO,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00016163,0.0008078,0.9991922,99264.475,80.186,496121.91,0.99914753,7000056.8,70.5193,2.5
Georgia,GEO,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00019334,0.00096625,0.99903375,99184.289,95.837,495698.98,0.99862621,6503934.9,65.5742,2.678738
Georgia,GEO,Medium,2025-2030,2028,3,Total,15-19,15,5,0.0003819,0.00190787,0.99809213,99088.452,189.048,495017.99,0.99740354,6008235.9,60.6351,2.755787
Georgia,GEO,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00066251,0.00330741,0.99669259,98899.404,327.101,493732.7,0.99624919,5513217.9,55.7457,2.663354
Georgia,GEO,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00084209,0.00420206,0.99579794,98572.303,414.207,491880.8,0.99484023,5019485.2,50.9219,2.632312
Georgia,GEO,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00126086,0.0062857,0.9937143,98158.096,616.992,489342.81,0.99251208,4527604.4,46.1256,2.653666
Georgia,GEO,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00178307,0.0088783,0.9911217,97541.104,865.999,485678.65,0.98894965,4038261.6,41.4006,2.659505
Georgia,GEO,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00276004,0.01371274,0.98628726,96675.105,1325.681,480311.73,0.98222218,3552583,36.7477,2.688892
Georgia,GEO,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00453861,0.02245627,0.97754373,95349.424,2141.193,471772.83,0.97242972,3072271.2,32.2212,2.676862
Georgia,GEO,Medium,2025-2030,2028,3,Total,50-54,50,5,0.0067502,0.03322413,0.96677587,93208.231,3096.762,458765.92,0.95944019,2600498.4,27.8999,2.650697
Georgia,GEO,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01000885,0.0488892,0.9511108,90111.469,4405.478,440158.47,0.94100691,2141732.5,23.7676,2.639557
Georgia,GEO,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01457828,0.07045259,0.92954741,85705.991,6038.209,414192.16,0.91599563,1701574,19.8536,2.625488
Georgia,GEO,Medium,2025-2030,2028,3,Total,65-69,65,5,0.02114903,0.10071707,0.89928293,79667.783,8023.905,379398.21,0.87189715,1287381.8,16.1594,2.639465
Georgia,GEO,Medium,2025-2030,2028,3,Total,70-74,70,5,0.03517924,0.16243062,0.83756938,71643.877,11637.16,330796.21,0.79265209,907983.63,12.6736,2.643483
Georgia,GEO,Medium,2025-2030,2028,3,Total,75-79,75,5,0.05986563,0.2615898,0.7384102,60006.717,15697.145,262206.31,0.67756303,577187.42,9.6187,2.590181
Georgia,GEO,Medium,2025-2030,2028,3,Total,80-84,80,5,0.09868986,0.39570162,0.60429838,44309.572,17533.37,177661.3,0.53217213,314981.11,7.1086,2.49697
Georgia,GEO,Medium,2025-2030,2028,3,Total,85-89,85,5,0.15829418,0.55893452,0.44106548,26776.202,14966.144,94546.393,0.36480644,137319.8,5.1284,2.37176
Georgia,GEO,Medium,2025-2030,2028,3,Total,90-94,90,5,0.25051952,0.73163923,0.26836077,11810.059,8640.702,34491.133,0.21458165,42773.409,3.6218,2.157736
Georgia,GEO,Medium,2025-2030,2028,3,Total,95-99,95,5,0.36688107,0.85675031,0.14324969,3169.356,2715.347,7401.164,0.10638526,8282.276,2.6132,1.889673
Georgia,GEO,Medium,2025-2030,2028,3,Total,100+,100,-1,0.51526849,,,454.009,454.009,881.112,,881.112,1.9407,1.940736
Ghana,GHA,Medium,2025-2030,2028,3,Total,0,0,1,0.0277042,0.02704823,0.97295177,100000,2704.823,97632.219,0.96756727,6611337.5,66.1134,0.124608
Ghana,GHA,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00316943,0.01257903,0.98742097,97295.177,1223.879,386151.42,0.98844169,6513705.2,66.9479,1.524843
Ghana,GHA,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00181064,0.00901239,0.99098761,96071.298,865.832,478191.91,0.99269061,6127553.8,63.7813,2.5
Ghana,GHA,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00111635,0.00556615,0.99443385,95205.467,529.928,474696.62,0.99319317,5649361.9,59.3386,2.488877
Ghana,GHA,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00173577,0.0086438,0.9913562,94675.539,818.356,471465.44,0.98943847,5174665.3,54.6568,2.663298
Ghana,GHA,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00248744,0.012363,0.987637,93857.183,1160.356,466486.05,0.98699859,4703199.9,50.1102,2.587061
Ghana,GHA,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00270261,0.01342376,0.98657624,92696.827,1244.34,460421.07,0.98573609,4236713.8,45.7051,2.538402
Ghana,GHA,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00307286,0.01524977,0.98475023,91452.487,1394.629,453853.67,0.98347919,3776292.7,41.2924,2.555789
Ghana,GHA,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00364274,0.01805457,0.98194543,90057.858,1625.956,446355.64,0.97955699,3322439.1,36.8923,2.580715
Ghana,GHA,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00469487,0.02321267,0.97678733,88431.902,2052.741,437230.78,0.97358804,2876083.4,32.5231,2.598954
Ghana,GHA,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00613901,0.03025349,0.96974651,86379.161,2613.271,425682.66,0.96347989,2438852.6,28.2343,2.622464
Ghana,GHA,Medium,2025-2030,2028,3,Total,50-54,50,5,0.00898619,0.0439984,0.9560016,83765.89,3685.565,410136.68,0.94682766,2013170,24.0333,2.641402
Ghana,GHA,Medium,2025-2030,2028,3,Total,55-59,55,5,0.01324015,0.06420469,0.93579531,80080.325,5141.532,388328.76,0.91902237,1603033.3,20.0178,2.651893
Ghana,GHA,Medium,2025-2030,2028,3,Total,60-64,60,5,0.02126743,0.10128237,0.89871763,74938.793,7589.979,356882.82,0.87310819,1214704.5,16.2093,2.653333
Ghana,GHA,Medium,2025-2030,2028,3,Total,65-69,65,5,0.03418983,0.15818333,0.84181667,67348.814,10653.459,311597.31,0.79782269,857821.73,12.737,2.639568
Ghana,GHA,Medium,2025-2030,2028,3,Total,70-74,70,5,0.05849862,0.2565064,0.7434936,56695.355,14542.721,248599.4,0.6784507,546224.42,9.6344,2.60173
Ghana,GHA,Medium,2025-2030,2028,3,Total,75-79,75,5,0.10000485,0.40014256,0.59985744,42152.634,16867.063,168662.44,0.52433905,297625.02,7.0607,2.503968
Ghana,GHA,Medium,2025-2030,2028,3,Total,80-84,80,5,0.16208122,0.56687917,0.43312083,25285.571,14333.864,88436.303,0.3641343,128962.58,5.1002,2.349525
Ghana,GHA,Medium,2025-2030,2028,3,Total,85-89,85,5,0.24561105,0.72220124,0.27779876,10951.707,7909.337,32202.691,0.22786412,40526.274,3.7005,2.1482
Ghana,GHA,Medium,2025-2030,2028,3,Total,90-94,90,5,0.34811106,0.83960265,0.16039735,3042.371,2554.383,7337.838,0.12542768,8323.582,2.7359,1.917448
Ghana,GHA,Medium,2025-2030,2028,3,Total,95-99,95,5,0.48643453,0.91743765,0.08256235,487.988,447.699,920.368,0.06632199,985.745,2.02,1.605814
Ghana,GHA,Medium,2025-2030,2028,3,Total,100+,100,-1,0.61626779,,,40.289,40.289,65.377,,65.377,1.6227,1.622671
Guatemala,GTM,Medium,2025-2030,2028,3,Total,0,0,1,0.01489436,0.01469509,0.98530491,100000,1469.509,98662.164,0.98365013,7608018.6,76.0802,0.089604
Guatemala,GTM,Medium,2025-2030,2028,3,Total,4-Jan,1,4,0.00099729,0.00397944,0.99602056,98530.491,392.097,393162.9,0.9969996,7509356.4,76.2135,1.554015
Guatemala,GTM,Medium,2025-2030,2028,3,Total,9-May,5,5,0.00027945,0.0013963,0.9986037,98138.394,137.03,490349.39,0.99836957,7116193.5,72.5118,2.5
Guatemala,GTM,Medium,2025-2030,2028,3,Total,14-Oct,10,5,0.00041418,0.00206897,0.99793103,98001.364,202.762,489549.91,0.99683591,6625844.2,67.6097,2.746593
Guatemala,GTM,Medium,2025-2030,2028,3,Total,15-19,15,5,0.00091656,0.00457349,0.99542651,97798.602,447.281,488000.94,0.99371713,6136294.2,62.7442,2.781993
Guatemala,GTM,Medium,2025-2030,2028,3,Total,20-24,20,5,0.00161814,0.00806044,0.99193956,97351.32,784.694,484934.89,0.99043286,5648293.3,58.0197,2.678443
Guatemala,GTM,Medium,2025-2030,2028,3,Total,25-29,25,5,0.00219367,0.0109107,0.9890893,96566.626,1053.61,480295.45,0.98810241,5163358.4,53.4694,2.591441
Guatemala,GTM,Medium,2025-2030,2028,3,Total,30-34,30,5,0.00256545,0.01274708,0.98725292,95513.016,1217.512,474581.09,0.98655429,4683063,49.0306,2.549106
Guatemala,GTM,Medium,2025-2030,2028,3,Total,35-39,35,5,0.00284892,0.01414558,0.98585442,94295.505,1333.864,468200.01,0.98496681,4208481.9,44.6308,2.542845
Guatemala,GTM,Medium,2025-2030,2028,3,Total,40-44,40,5,0.00324227,0.01608419,0.98391581,92961.64,1495.212,461161.47,0.98235206,3740281.9,40.2347,2.561063
Guatemala,GTM,Medium,2025-2030,2028,3,Total,45-49,45,5,0.00394506,0.01953944,0.98046056,91466.428,1787.202,453022.92,0.97773555,3279120.4,35.8505,2.588848
Guatemala,GTM,Medium,2025-2030,2028,3,Total,50-54,50,5,0.0051665,0.025518,0.974482,89679.226,2288.434,442936.62,0.96998255,2826097.5,31.5134,2.614302
Guatemala,GTM,Medium,2025-2030,2028,3,Total,55-59,55,5,0.00719064,0.03535147,0.96464853,87390.792,3089.393,429640.79,0.95717656,2383160.9,27.2702,2.632813
Guatemala,GTM,Medium,2025-2030,2028,3,Total,60-64,60,5,0.01050241,0.05123322,0.94876678,84301.399,4319.032,411242.09,0.94012553,1953520.1,23.173,2.623332
Guatemala,GTM,Medium,2025-2030,2028,3,Total,65-69,65,5,0.01443707,0.06978596,0.93021404,79982.367,5581.646,386619.19,0.91614167,1542278,19.2827,2.618508
Guatemala,GTM,Medium,2025-2030,2028,3,Total,70-74,70,5,0.02143044,0.10202343,0.89797657,74400.721,7590.616,354197.95,0.86699168,1155658.8,15.5329,2.654254
Guatemala,GTM,Medium,2025-2030,2028,3,Total,75-79,75,5,0.03750683,0.17239679,0.82760321,66810.104,11517.847,307086.67,0.77535401,801460.84,11.9961,2.658951
Guatemala,GTM,Medium,2025-2030,2028,3,Total,80-84,80,5,0.06687626,0.28798419,0.71201581,55292.257,15923.296,238100.88,0.64276825,494374.16,8.9411,2.590926
Guatemala,GTM,Medium,2025-2030,2028,3,Total,85-89,85,5,0.11326492,0.44030834,0.55969166,39368.961,17334.482,153043.69,0.48336333,256273.28,6.5095,2.47318
Guatemala,GTM,Medium,2025-2030,2028,3,Total,90-94,90,5,0.18162449,0.60976255,0.39023745,22034.479,13435.8,73975.707,0.32474719,103229.59,4.6849,2.305952
Guatemala,GTM,Medium,2025-2030,2028,3,Total,95-99,95,5,0.27201169,0.75995931,0.24004069,8598.679,6534.646,24023.402,0.17879607,29253.881,3.4021,2.097013
